track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
533,Alex Warren,Save You a Seat,Save You a Seat,72,197573,False,0.59,0.469,6,-6.287,1,0.0467,0.398,0.0,0.0872,0.331,135.798,4,"gen z singer-songwriter, singer-songwriter pop"
534,Alex Warren,Chasing Shadows,Chasing Shadows,66,164027,False,0.779,0.604,1,-8.039,0,0.0403,0.556,0.0,0.112,0.404,120.017,4,"gen z singer-songwriter, singer-songwriter pop"
535,Alex Warren,One More I Love You,One More I Love You,61,216935,False,0.631,0.381,8,-8.232,1,0.0386,0.768,0.00218,0.261,0.546,92.951,4,"gen z singer-songwriter, singer-songwriter pop"
536,Alex Warren,Yard Sale,Yard Sale,60,174196,False,0.648,0.768,0,-6.071,1,0.0541,0.246,0.0,0.0768,0.244,126.897,4,"gen z singer-songwriter, singer-songwriter pop"
537,Alex Warren,Carry You Home (feat. Ella Henderson),Carry You Home (feat. Ella Henderson),59,166880,False,0.445,0.694,10,-6.135,1,0.118,0.502,0.0,0.152,0.345,122.843,4,"gen z singer-songwriter, singer-songwriter pop"
538,Alex Warren,Change Your Mind,Change Your Mind,56,174406,False,0.409,0.401,3,-6.776,0,0.0324,0.662,3.83e-05,0.0959,0.416,143.59,4,"gen z singer-songwriter, singer-songwriter pop"
539,Alex Warren,Give You Love,Give You Love,54,183399,False,0.59,0.724,1,-4.088,1,0.0301,0.147,0.00026,0.191,0.524,155.113,4,"gen z singer-songwriter, singer-songwriter pop"
540,Alex Warren,Screaming Underwater,Screaming Underwater,54,146093,False,0.547,0.621,4,-6.287,0,0.0581,0.72,0.00996,0.408,0.712,107.415,4,"gen z singer-songwriter, singer-songwriter pop"
541,Johann Sebastian Bach,Bach: Unaccompanied Cello Suites (Remastered),"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",63,151733,False,0.218,0.111,7,-21.375,1,0.0688,0.895,0.834,0.165,0.27,77.423,4,"baroque, classical, early music, german baroque"
542,Johann Sebastian Bach,"J.S. Bach: The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude","The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",52,139306,False,0.221,0.126,0,-25.367,1,0.0447,0.989,0.897,0.0769,0.216,133.564,4,"baroque, classical, early music, german baroque"
543,Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes","Prelude in C Minor, BWV 999",50,68573,False,0.338,0.15,7,-27.434,0,0.0478,0.987,0.77,0.11,0.785,119.647,4,"baroque, classical, early music, german baroque"
544,Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes","Prelude in D Minor, BWV 926",48,75533,False,0.354,0.183,7,-25.575,0,0.0448,0.993,0.897,0.12,0.529,125.519,4,"baroque, classical, early music, german baroque"
545,Johann Sebastian Bach,"Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)","Goldberg Variations, BWV 988: Aria",60,184853,False,0.454,0.0139,4,-29.966,0,0.0513,0.995,0.943,0.0736,0.243,130.242,4,"baroque, classical, early music, german baroque"
546,Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes","Prelude in C Major, BWV 924: Praeambulum in C Major, BWV 924",46,67093,False,0.268,0.216,0,-26.338,1,0.0421,0.992,0.848,0.115,0.599,138.562,4,"baroque, classical, early music, german baroque"
547,Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes","Prelude in G Minor, BWV 930: Praeambulum in G Minor, BWV 930",45,87746,False,0.325,0.236,7,-24.018,0,0.0429,0.993,0.899,0.163,0.599,128.782,4,"baroque, classical, early music, german baroque"
548,Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes","Prelude in D Major, BWV 925",45,68133,False,0.315,0.261,2,-22.325,1,0.0435,0.991,0.916,0.122,0.825,139.072,4,"baroque, classical, early music, german baroque"
549,Johann Sebastian Bach,Bach: Overtures (Suites) Nos. 1-4,"Overture (Suite) No. 2 in B Minor, BWV 1067: VII. Badinerie",57,90106,False,0.515,0.269,11,-21.859,0,0.037,0.847,0.0897,0.0757,0.964,130.998,4,"baroque, classical, early music, german baroque"
550,Johann Sebastian Bach,Six Evolutions - Bach: Cello Suites,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude",56,150973,False,0.267,0.0991,7,-22.496,1,0.075,0.988,0.916,0.108,0.42,165.474,4,"baroque, classical, early music, german baroque"
551,The Alchemist,Bread,E. Coli (feat. Earl Sweatshirt),69,132147,True,0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
552,The Alchemist,Yacht Rock 2,Ocean Prime (feat. Boldy James),69,99906,True,0.583,0.604,2,-8.437,1,0.456,0.735,0.0,0.724,0.691,49.305,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
553,The Alchemist,Super Tecmo Bo,Great Adventures,68,107253,True,0.499,0.468,1,-11.023,1,0.522,0.703,0.0,0.167,0.719,163.117,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
554,The Alchemist,Together Forever,Together Forever (Big Sean & The Alchemist),63,181910,True,0.669,0.734,8,-7.183,1,0.0725,0.275,0.0,0.172,0.628,113.057,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
555,The Alchemist,Alfredo,1985,63,152546,True,0.528,0.595,0,-10.35,0,0.281,0.337,0.0,0.389,0.36,130.396,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
556,The Alchemist,This Thing Of Ours 2,6 Five Heartbeats (feat. Vince Staples),62,114092,True,0.617,0.561,11,-12.026,1,0.235,0.901,0.00111,0.264,0.618,154.724,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
557,The Alchemist,The Food Villain,I Hate Everything (feat. Action Bronson),62,82133,True,0.508,0.6,11,-9.632,0,0.338,0.451,0.00043,0.357,0.337,153.022,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
558,The Alchemist,This Thing Of Ours,Loose Change (feat. Earl Sweatshirt),61,118398,True,0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
559,The Alchemist,The Great Escape,Summer Reign (feat. Ty Dolla $ign),61,175626,True,0.397,0.705,3,-10.534,1,0.267,0.434,3.48e-06,0.414,0.651,153.457,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
560,The Alchemist,Alfredo,"Something to Rap About (feat. Tyler, The Creator)",60,282560,True,0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-06,0.117,0.412,56.046,4,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap"
561,Ashnikko,DEMIDEVIL,Slumber Party (feat. Princess Nokia),71,178404,True,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,4,"alt z, escape room"
562,Ashnikko,DEMIDEVIL,Daisy,67,146523,True,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,4,"alt z, escape room"
563,Ashnikko,"Hi, It's Me",STUPID (feat. Yung Baby Tate),64,167317,True,0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906,4,"alt z, escape room"
564,Ashnikko,WEEDKILLER,Worms,60,148690,True,0.825,0.716,7,-3.236,0,0.0598,0.26,0.0,0.284,0.834,140.038,4,"alt z, escape room"
565,Ashnikko,DEMIDEVIL,Deal With It (feat. Kelis),59,191149,True,0.712,0.689,1,-5.286,0,0.128,0.141,0.0,0.657,0.49,82.98,4,"alt z, escape room"
566,Ashnikko,WEEDKILLER,You Make Me Sick!,56,138299,True,0.839,0.856,10,-3.468,0,0.159,0.0259,0.0,0.1,0.524,80.532,4,"alt z, escape room"
567,Ashnikko,WEEDKILLER,Cheerleader,58,132818,True,0.644,0.837,2,-5.962,1,0.089,0.0281,0.0,0.0416,0.311,103.03,4,"alt z, escape room"
568,Ashnikko,Daisy 2.0 (feat. Hatsune Miku),Daisy 2.0 (feat. Hatsune Miku),58,167157,True,0.773,0.627,11,-4.891,1,0.0452,0.0698,0.0,0.234,0.523,131.021,4,"alt z, escape room"
569,Ashnikko,Tantrum,Tantrum,58,140010,True,0.777,0.787,9,-4.71,1,0.0732,0.138,0.0,0.0685,0.698,138.043,4,"alt z, escape room"
570,Ashnikko,DEMIDEVIL,Cry (feat. Grimes),56,126663,True,0.679,0.801,5,-4.611,0,0.275,0.0236,0.0,0.0573,0.825,173.938,4,"alt z, escape room"
571,A,Hi-Fi Serious,Nothing,41,223266,False,0.259,0.899,2,-5.948,1,0.0793,0.000819,0.0,0.512,0.379,176.686,4,british alternative rock
572,A,Hi-Fi Serious,Starbucks,28,198333,False,0.479,0.946,4,-3.429,1,0.0966,0.000705,0.00264,0.189,0.264,74.997,4,british alternative rock
573,A,Hi-Fi Serious,Something's Going On,27,178133,False,0.41,0.982,11,-2.597,0,0.0945,0.000346,0.0,0.336,0.441,163.839,4,british alternative rock
574,A,A vs. Monkey Kong,Here We Go Again (I Love Lake Tahoe),21,237000,False,0.587,0.782,4,-3.948,1,0.0403,0.0022,0.00242,0.0629,0.383,94.908,4,british alternative rock
575,A,Hi-Fi Serious,The Distance,18,217533,False,0.291,0.987,7,-2.829,1,0.165,1.42e-05,0.000129,0.431,0.226,95.799,4,british alternative rock
576,A,A vs. Monkey Kong,Old Folks,16,235200,False,0.378,0.985,9,-1.608,1,0.0603,0.00773,0.187,0.403,0.615,163.646,4,british alternative rock
577,A,Hi-Fi Serious,Pacific Ocean Blue,15,207706,False,0.29,0.989,7,-2.318,1,0.133,0.00371,0.0,0.36,0.312,178.515,4,british alternative rock
578,A,Hi-Fi Serious,Six O' Clock on A Tube Stop,15,194160,False,0.57,0.979,7,-2.67,1,0.14,0.00266,4.25e-05,0.0846,0.324,76.011,4,british alternative rock
579,A,Hi-Fi Serious,Going Down,14,249840,False,0.551,0.858,11,-3.492,0,0.0393,0.0432,3.27e-05,0.0862,0.511,128.035,4,british alternative rock
580,A,Hi-Fi Serious,The Springs,14,268506,False,0.396,0.867,9,-4.239,1,0.0384,0.0475,0.0,0.112,0.303,156.028,4,british alternative rock
581,HARDY,the mockingbird & THE CROW,TRUCK BED,79,167534,True,0.663,0.77,0,-4.88,1,0.0371,0.0876,0.0,0.352,0.772,132.058,4,"contemporary country, modern country pop"
582,HARDY,F-1 Trillion,Hide My Gun (Feat. HARDY),73,220479,True,0.506,0.651,7,-4.993,1,0.0361,0.0351,0.0,0.248,0.338,146.141,4,"contemporary country, modern country pop"
583,HARDY,HIXTAPE: Vol. 1,ONE BEER (feat. Lauren Alaina & Devin Dawson),70,173173,False,0.516,0.745,2,-8.352,1,0.0774,0.564,0.0,0.275,0.826,186.005,4,"contemporary country, modern country pop"
584,HARDY,the mockingbird & THE CROW,wait in the truck,70,277659,False,0.542,0.464,6,-6.986,1,0.0265,0.276,0.0,0.0989,0.251,139.999,4,"contemporary country, modern country pop"
585,HARDY,A ROCK,GIVE HEAVEN SOME HELL,70,217801,False,0.639,0.839,11,-4.99,1,0.0364,0.0529,0.0,0.0854,0.528,126.057,4,"contemporary country, modern country pop"
586,HARDY,the mockingbird & THE CROW,red (feat. Morgan Wallen),69,205767,False,0.58,0.88,11,-4.581,1,0.0404,0.0302,0.0,0.0795,0.589,140.028,4,"contemporary country, modern country pop"
587,HARDY,Quit!!,PSYCHO,67,198748,True,0.631,0.897,4,-1.672,1,0.0497,0.0491,7.32e-06,0.661,0.418,123.023,4,"contemporary country, modern country pop"
588,HARDY,HIXTAPE: Vol. 1,He Went To Jared (HARDY feat. Morgan Wallen),66,213693,False,0.565,0.806,9,-5.11,0,0.0482,0.054,7.73e-06,0.204,0.683,140.084,4,"contemporary country, modern country pop"
589,HARDY,HIXTAPE: Vol. 1,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",65,154960,False,0.615,0.874,11,-3.375,1,0.104,0.0131,0.0,0.33,0.604,107.97,4,"contemporary country, modern country pop"
590,HARDY,Quit!!,SIX FEET UNDER (Caleigh’s Song),63,191437,False,0.36,0.553,2,-4.08,1,0.0295,0.146,0.0,0.322,0.425,127.83,4,"contemporary country, modern country pop"
591,Å,Åtråvärld,Gånglåt i femtakt,20,474760,False,0.323,0.765,2,-9.054,1,0.0356,0.00464,0.835,0.973,0.615,94.882,4,unknown
592,Å,Å,Joelbitar,2,493172,False,0.271,0.795,4,-5.143,0,0.0884,0.012,0.0862,0.106,0.375,180.814,4,unknown
593,Å,Ånyo,Uti vår hage,1,168320,False,0.462,0.396,11,-10.205,0,0.0405,0.368,0.000313,0.11,0.526,134.787,4,unknown
594,Å,Åtråvärld,Uttryck,1,707160,False,0.272,0.757,9,-10.587,0,0.039,0.00822,0.741,0.0863,0.47,96.652,4,unknown
595,Å,Åtråvärld,Fredmans epistel 9,1,326773,False,0.468,0.751,7,-7.892,1,0.0369,0.0644,0.0601,0.112,0.411,125.599,4,unknown
596,Å,Å,Du fria,1,329603,False,0.454,0.527,9,-8.571,1,0.0398,0.101,0.0164,0.11,0.334,136.967,4,unknown
597,Å,Å,Änglarna dansar,1,334504,False,0.301,0.335,2,-7.95,1,0.0322,0.395,0.000924,0.184,0.122,136.997,4,unknown
598,Å,Å,Soluppgung,1,382943,False,0.236,0.482,5,-8.613,1,0.0303,0.383,0.705,0.107,0.0461,76.688,4,unknown
599,Å,Åtråvärld,Transversala varelser,1,359826,False,0.339,0.535,4,-10.996,0,0.0285,0.0558,0.339,0.0847,0.242,120.97,4,unknown
600,Å,Å,Trollmors vaggsång,0,379039,False,0.361,0.47,7,-10.376,1,0.0404,0.269,0.0639,0.145,0.124,128.314,4,unknown
601,Â,Darkseid,Darkseid,18,248275,False,0.532,0.969,9,0.273,1,0.0478,0.00014,0.642,0.285,0.0789,174.052,4,unknown
602,Â,C4SH,C4SH,17,255499,False,0.864,0.704,8,-5.306,1,0.0718,0.0341,0.0114,0.0995,0.511,124.0,4,unknown
603,Â,X,Repent - VIP,9,263314,False,0.841,0.923,1,-0.19,0,0.186,0.000645,0.0759,0.101,0.341,175.045,4,unknown
604,Â,The BDP Tape Vol.1,Sacrifices Must Be Made,8,520000,False,0.777,0.5,5,-10.733,0,0.0568,0.128,0.923,0.117,0.336,126.995,4,unknown
605,Â,Growing,Feel So High,5,208327,False,0.721,0.499,11,-6.223,0,0.11,0.00998,0.0425,0.203,0.0701,174.078,4,unknown
606,Â,X,Didn't I,5,263314,False,0.497,0.954,5,-1.701,1,0.06,0.00048,0.655,0.101,0.152,174.998,4,unknown
607,Â,Growing,Public Enemy,4,221739,False,0.662,0.721,7,-6.882,1,0.147,0.00593,0.293,0.138,0.25,80.049,4,unknown
608,Â,Push The Dub,Back In The Day,3,333987,False,0.65,0.99,0,-5.309,1,0.184,0.00205,0.427,0.141,0.626,173.98,4,unknown
609,Â,Revolution,Rolling Fire - VIP,4,267428,False,0.532,0.976,1,-1.04,1,0.0606,0.000228,0.903,0.239,0.364,175.073,4,unknown
610,Â,Reworked,Bring it Down - Reworked,3,286896,False,0.47,0.902,11,-5.797,0,0.061,6.09e-05,0.606,0.425,0.186,173.983,4,unknown
611,Anitta,ÉXODO,BELLAKEO,73,197333,True,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
612,Anitta,Downtown,Downtown,77,193456,False,0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-05,0.068,0.619,166.008,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
613,Anitta,Gata Only (Remix),Gata Only (Remix),77,230513,True,0.725,0.681,8,-5.277,0,0.0376,0.318,0.0,0.107,0.762,99.998,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
614,Anitta,GOTTI A,Alegría,67,165054,False,0.575,0.658,9,-2.34,0,0.101,0.0463,2.24e-05,0.0627,0.884,84.273,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
615,Anitta,Versions of Me,Envolver,66,193805,False,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
616,Anitta,Mi Amor (with JVKE & Anitta),Mi Amor (with JVKE & Anitta),71,139428,False,0.694,0.909,0,-4.426,1,0.039,0.257,3.4e-06,0.191,0.875,105.026,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
617,Anitta,Back for More (with Anitta),Back for More (with Anitta),69,131037,False,0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
618,Anitta,Funk Generation,Joga Pra Lua,66,125108,False,0.903,0.951,9,-2.714,0,0.0428,0.454,0.0,0.108,0.873,133.54,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
619,Anitta,Funk Generation,Savage Funk,67,83267,True,0.89,0.682,7,-4.644,1,0.177,0.218,0.0016,0.154,0.385,130.025,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
620,Anitta,Funk Generation,Double Team,64,231628,True,0.813,0.814,8,-3.58,1,0.279,0.292,0.0,0.0827,0.49,134.969,4,"funk pop, funk rj, pagode baiano, pop, pop nacional"
621,A,Work,Work,6,206132,True,0.606,0.617,1,-6.041,1,0.494,0.338,0.0,0.0992,0.496,156.904,4,unknown
622,A,Hired Guns,Starwood Radio Promo,0,51680,False,0.647,0.57,11,-11.731,1,0.874,0.78,0.0,0.249,0.695,82.573,4,unknown
623,A,Movida Records - La Compilacion Parte 1,Hype,0,396495,False,0.802,0.914,2,-9.474,1,0.0576,0.0311,0.925,0.0642,0.499,125.981,4,unknown
624,La Arrolladora Banda El Limón De Rene Camacho,Íconos 25 Éxitos,El Final De Nuestra Historia,61,197280,False,0.736,0.499,10,-8.177,1,0.0341,0.487,0.0,0.23,0.957,114.984,4,"banda, musica mexicana, norteno"
625,La Arrolladora Banda El Limón De Rene Camacho,Ojos En Blanco,Ya Te Perdí La Fe,73,147053,False,0.755,0.5,0,-6.307,1,0.0513,0.689,1.35e-06,0.0685,0.97,149.957,4,"banda, musica mexicana, norteno"
626,La Arrolladora Banda El Limón De Rene Camacho,Más Adelante,Ya Es Muy Tarde,72,181160,False,0.738,0.588,5,-4.372,0,0.0446,0.744,2.13e-05,0.0576,0.877,107.951,4,"banda, musica mexicana, norteno"
627,La Arrolladora Banda El Limón De Rene Camacho,Gracias Por Creer,Mi Segunda Vida,73,187640,False,0.632,0.479,8,-5.577,1,0.0283,0.74,0.0,0.105,0.498,114.04,4,"banda, musica mexicana, norteno"
628,La Arrolladora Banda El Limón De Rene Camacho,Gracias Por Creer,El Ruido De Tus Zapatos,72,265880,False,0.725,0.496,3,-8.143,1,0.0292,0.395,0.000126,0.102,0.85,135.915,4,"banda, musica mexicana, norteno"
629,La Arrolladora Banda El Limón De Rene Camacho,La Otra Cara De La Moneda,Si Tu Amor No Vuelve,69,247600,False,0.728,0.408,0,-6.66,1,0.0401,0.807,1.45e-05,0.0727,0.806,124.02,4,"banda, musica mexicana, norteno"
630,La Arrolladora Banda El Limón De Rene Camacho,Calidad Y Cantidad,Entre Beso Y Beso,69,182306,False,0.863,0.641,9,-4.543,0,0.0379,0.197,0.0,0.0793,0.964,129.898,4,"banda, musica mexicana, norteno"
631,La Arrolladora Banda El Limón De Rene Camacho,Para Ti Exclusivo (En Vivo Desde Arandas Jalisco),De Ti Exclusivo,55,196360,False,0.665,0.463,7,-7.068,1,0.0412,0.704,1.53e-05,0.104,0.786,124.996,4,"banda, musica mexicana, norteno"
632,La Arrolladora Banda El Limón De Rene Camacho,Más Adelante,Te Estaré Esperando,68,244106,False,0.693,0.619,2,-4.955,1,0.0373,0.667,0.0,0.12,0.783,117.934,4,"banda, musica mexicana, norteno"
633,La Arrolladora Banda El Limón De Rene Camacho,Todo Depende De Ti,Ya No Te Buscaré,69,191066,False,0.703,0.566,0,-5.931,1,0.0274,0.267,0.000102,0.163,0.824,129.919,4,"banda, musica mexicana, norteno"
634,a,Countryside (Instrumental Version),Countryside - Instrumental Version,15,79719,False,0.455,0.751,7,-12.193,1,0.0487,0.515,0.945,0.0972,0.441,200.055,4,unknown
635,A$AP Ferg,Floor Seats,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",77,222986,True,0.737,0.597,7,-7.333,1,0.119,0.292,0.0,0.13,0.449,92.049,4,"hip hop, pop rap, rap, southern hip hop, trap"
636,A$AP Ferg,King Of The Mischievous South Vol. 2,HOT ONE (with TiaCorine & A$AP Ferg),69,165280,True,0.788,0.715,5,-5.211,1,0.119,0.698,0.0,0.152,0.819,81.523,4,"hip hop, pop rap, rap, southern hip hop, trap"
637,A$AP Ferg,Still Striving,Plain Jane,70,173600,True,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,4,"hip hop, pop rap, rap, southern hip hop, trap"
638,A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),Plain Jane REMIX (feat. Nicki Minaj),67,202636,True,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,4,"hip hop, pop rap, rap, southern hip hop, trap"
639,A$AP Ferg,Trap Lord,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",64,283693,True,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,4,"hip hop, pop rap, rap, southern hip hop, trap"
640,A$AP Ferg,Road to CASABLANCO.,SILVER TOOTH. (with A$AP Ferg),61,142560,True,0.957,0.785,1,-5.832,1,0.232,0.146,1.17e-06,0.0361,0.886,103.025,4,"hip hop, pop rap, rap, southern hip hop, trap"
641,A$AP Ferg,ALWAYS STRIVE AND PROSPER,New Level (feat. Future),54,264973,True,0.734,0.703,1,-1.69,0,0.132,0.0344,0.0,0.162,0.152,121.08,4,"hip hop, pop rap, rap, southern hip hop, trap"
642,A$AP Ferg,Creed II: The Album,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",59,131674,True,0.545,0.975,10,-3.193,0,0.454,0.17,0.0,0.145,0.609,123.906,4,"hip hop, pop rap, rap, southern hip hop, trap"
643,A$AP Ferg,Trap Lord,Shabba (feat. A$AP Rocky),59,275866,True,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,4,"hip hop, pop rap, rap, southern hip hop, trap"
644,A$AP Ferg,Floor Seats,WAM,57,157586,True,0.838,0.624,1,-4.557,0,0.228,0.0624,0.0,0.217,0.117,95.937,4,"hip hop, pop rap, rap, southern hip hop, trap"
645,A,Burnout,Burnout,7,128052,True,0.756,0.47,2,-11.275,0,0.0801,0.257,0.0,0.271,0.528,107.074,4,unknown
646,A,Candles and Wine,Candles and Wine,0,205165,True,0.84,0.447,3,-7.909,0,0.216,0.0734,0.000249,0.114,0.239,150.051,4,unknown
647,Ayra Starr,Santa,Santa,84,193038,False,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4,afrobeats
648,Ayra Starr,19 & Dangerous (Deluxe),Rush,72,185093,False,0.792,0.503,1,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,4,afrobeats
649,Ayra Starr,The Year I Turned 21,Last Heartbreak Song (feat. Giveon),75,149677,False,0.685,0.624,0,-5.101,1,0.235,0.318,0.0,0.107,0.618,89.972,4,afrobeats
650,Ayra Starr,The Year I Turned 21,Commas,73,157089,False,0.779,0.628,1,-5.231,1,0.0433,0.0351,5.33e-05,0.351,0.617,100.028,4,afrobeats
651,Ayra Starr,The Year I Turned 21,Bad Vibes (feat. Seyi Vibez),67,168406,False,0.695,0.664,1,-5.569,0,0.128,0.262,0.0,0.276,0.807,96.029,4,afrobeats
652,Ayra Starr,People (Remixes),People (feat. Ayra Starr & Omah Lay),69,184633,True,0.559,0.453,10,-8.746,0,0.0684,0.592,1.23e-05,0.0909,0.622,123.906,4,afrobeats
653,Ayra Starr,Trench to Triumph,Ngozi,67,221217,False,0.58,0.594,6,-7.229,1,0.317,0.162,0.0,0.101,0.52,114.748,4,afrobeats
654,Ayra Starr,NI,No love,65,202186,True,0.668,0.436,8,-7.932,0,0.391,0.174,0.0,0.0951,0.363,80.431,4,afrobeats
655,Ayra Starr,Hypé (feat. Ayra Starr),Hypé (feat. Ayra Starr),65,157402,False,0.705,0.595,5,-8.411,0,0.161,0.027,0.0,0.0811,0.357,175.909,4,afrobeats
656,Ayra Starr,PINACOLADA,PINACOLADA,65,177847,False,0.669,0.811,4,-6.699,0,0.193,0.123,1.48e-06,0.0582,0.652,197.896,4,afrobeats
657,Alok,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),81,165752,False,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4,"electro house, pop nacional, slap house"
658,Alok,LET'S GET FKD UP (feat. Tribbs),LET'S GET FKD UP,79,121500,True,0.65,0.946,10,-5.454,1,0.0421,0.00191,0.127,0.149,0.425,160.027,4,"electro house, pop nacional, slap house"
659,Alok,Jungle,Jungle,75,175500,False,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,4,"electro house, pop nacional, slap house"
660,Alok,Hear Me Now (feat. Zeeba),Hear Me Now,74,194840,False,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,4,"electro house, pop nacional, slap house"
661,Alok,Car Keys (Ayla),Car Keys (Ayla),74,147211,False,0.719,0.959,9,-5.29,0,0.125,0.341,0.0,0.255,0.522,126.031,4,"electro house, pop nacional, slap house"
662,Alok,Boiadeira Internacional (Ao Vivo),Lua,68,206538,False,0.667,0.838,11,-4.036,0,0.0412,0.307,1.18e-05,0.224,0.34,130.009,4,"electro house, pop nacional, slap house"
663,Alok,Summer's Back,Summer's Back,73,147619,False,0.703,0.914,7,-4.75,1,0.127,0.000642,0.0221,0.36,0.863,126.028,4,"electro house, pop nacional, slap house"
664,Alok,Deep In Your Love,Deep In Your Love,73,144648,False,0.588,0.88,7,-5.15,1,0.0354,0.0243,6.89e-05,0.0667,0.523,130.085,4,"electro house, pop nacional, slap house"
665,Alok,Piece Of Your Heart (Alok Remix),Piece Of Your Heart - Alok Remix,71,166451,False,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,"electro house, pop nacional, slap house"
666,Alok,Headlights (feat. KIDDO),Headlights (feat. KIDDO),68,158400,False,0.626,0.754,2,-6.217,0,0.0269,0.00998,0.00404,0.157,0.317,100.015,4,"electro house, pop nacional, slap house"
667,A,The Best of Jimmy Roselli,A Tazza ‘E Cafe,6,148506,False,0.537,0.456,10,-13.638,1,0.112,0.955,0.000268,0.634,0.684,129.032,4,unknown
668,a,Durgamma Songs,Podiseti Poddulona Mahankali,33,291758,False,0.769,0.972,9,-4.044,1,0.126,0.334,0.0,0.0587,0.655,94.987,4,unknown
669,a,Bathukamma Hit Songs,Telu Vijaya Bathukamma,27,261234,False,0.439,0.946,1,-3.097,1,0.408,0.548,4.03e-05,0.108,0.645,78.889,4,unknown
